EAN;Produto;Preço (R$);Link
7791293033266;Desodorante Antitranspirante Aerosol Dove Go Fresh Romã e Verbena 150ml;14.89;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-dove-go-fresh-roma-e-verbena-150ml/p
7896671601782;Shampoo Flores e Vegetais Hidratação Reparadora 310ml;25.39;https://www.drogal.com.br/shampoo-flores-e-vegetais-hidratacao-reparadora-310ml/p
7891800002027;Algodão Cremer Hidrófilo Rolo 250g;48.69;https://www.drogal.com.br/algodao-cremer-rolo-250g/p
7897930778160;Sabonete Facial de Limpeza Profunda Cetaphil Oil Control Antioleosidade 250ml;69.09;https://www.drogal.com.br/sabonete-facial-de-limpeza-profunda-cetaphil-oil-control-antioleosidade-250ml/p
7898700410488;Cloridrato de Fexofenadina 6mg/ml Pediátrico Vitamedic Suspensão Oral Sabor Framboesa 60ml + 1 Seringa Dosadora;14.49;https://www.drogal.com.br/cloridrato-de-fexofenadina-6mgml-vitamedic-pediatrico-sabor-framboesa-suspensao-oral-60ml/p
7891150093256;Kit Dove Nutrição + Fusão de Óleos Shampoo 350ml + Condicionador 175ml;19.99;https://www.drogal.com.br/kit-dove-nutricao--fusao-de-oleos-shampoo-350ml--condicionador-175ml/p
7896653709512;Bombom De Chocolate Flormel Mini+ Doce De Coco Zero Açúcar 12g;3.19;https://www.drogal.com.br/bombom-de-chocolate-flormel-mini-doce-de-coco-zero-acucar-12g/p
7896112435778;Aradois H 50mg + 12,5mg 30 Comprimidos Revestidos;86.29;https://www.drogal.com.br/aradois-htc-50125mg-30-comprimidos/p
7891317014261;Atrace 37,5mg + 325mg 10 Comprimidos Revestidos;33.29;https://www.drogal.com.br/atrace-375mg-325mg-10-comprimidos-revestidos/p
7897595618627;Citrato de Sildenafila 50mg Sandoz 8 Comprimidos;18.19;https://www.drogal.com.br/citrato-de-sildenafila-50mg-sandoz-8-comprimidos/p
7896004713052;Topiramato 50mg Germed 60 Comprimidos Revestidos;39.19;https://www.drogal.com.br/topiramato-50mg-germed-60-comprimidos-revestidos/p
7892953208526;Iludral 500mg 30 Comprimidos Revestidos;64.69;https://www.drogal.com.br/iludral-500mg-30-comprimidos-revestidos/p
7896523227627;Nitrato de Miconazol 20mg/g Frasco 30ml - Cimed;15.29;https://www.drogal.com.br/nitrato-de-miconazol-20mgg-frasco-30ml-cimed/p
7898582380015;Tramal Retard 100mg 10 Comprimidos Revestidos de Liberação Prolongada;90.69;https://www.drogal.com.br/tramal-100mg-10-comprimidos/p
7896112126669;Maleato de Timolol 0,5% Teuto Solução Oftalmológica 5ml;9.49;https://www.drogal.com.br/maleato-de-timolol-05-teuto-solucao-oftalmologica-5ml/p
7891150028470;Loção Desodorante Hidratante Corporal Vasenol Recuperação Intensiva Repairing 200ml;22.89;https://www.drogal.com.br/locao-desodorante-hidratante-vasenol-recuperacao-intensiva-reparadora-200ml/p
7898040326531;Spray Nasal Maresis Baby 150ml;70.79;https://www.drogal.com.br/spraynasalmaresisbaby150ml/p
5038061000849;Pilha Auditiva Rayovac 13 Extra Advanced 6 Unidades;39.09;https://www.drogal.com.br/pilha-auditiva-rayovac-13-extra-advanced-6-unidades/p
8903855090511;Veepi 500mg 60 Comprimidos Revestidos;125.79;https://www.drogal.com.br/veepi-500mg-60-comprimidos-revestidos/p
3499320014540;Hidratante Facial Cetaphil Water Gel Restaurador 48g;130.49;https://www.drogal.com.br/hidratante-facial-cetaphil-water-gel-restaurador-48g/p
7898185414209;Kit Escova Dental Infantil Dentalclean Premium 3 em 1 Peppa Pig + Fio Dental 25m + Gel Dental Sabor Tutti-Frutti 50g 1 Unidade;27.69;https://www.drogal.com.br/kit-escova-dental-infantil-dentalclean-premium-3-em-1-peppa-pig-fio-dental-25m-gel-dental-sabor-tutti-frutti-50g-1-unidade/p
7891010256401;Motilium 10mg 90 Comprimidos;80.59;https://www.drogal.com.br/motilium-10mg-90-comprimidos/p
7899706188913;"Coloração Casting Creme Gloss L&apos;Oreal 665 Framboesa";40.49;https://www.drogal.com.br/tinta-de-cabelo-casting-creme-gloss-665-framboesa-230g/p
5702157141920;Brintellix 5Mg 30 comprimidos;221.39;https://www.drogal.com.br/brintellix-5-mg-30cpr-c1/p
7896007548118;Protetor Diário Intimus Discreto Respirável Flexível 80 Unidades;19.79;https://www.drogal.com.br/protetor-diario-intimus-discreto-respiravel-flexivel-80-unidades/p
7896676406177;Dimorf 10mg 50 Cápsulas Duras;53.29;https://www.drogal.com.br/dimorf-10mg-50-capsulas-duras/p
7899573621872;Boneco Articulado Sunny Batman DC Comics 15cm;59.15;https://www.drogal.com.br/boneco-articulado-sunny-batman-dc-comics-15cm-1-unidade/p
7891317022662;Anastrozol 1mg Eurofarma 30 Comprimidos Revestidos;49.49;https://www.drogal.com.br/anastrozol-1mg-eurofarma-30-comprimidos-revestidos/p
7891150054462;Shampoo Dove Hidratação 200ml;8.89;https://www.drogal.com.br/shampoo-dove-hidratacao-200ml/p
7896004706474;Glibenclamida 5mg EMS 30 Comprimidos;2.19;https://www.drogal.com.br/glibenclamida-5mg-ems-30-comprimidos/p
7899620916630;Mirtazapina 15mg Globo 30 Comprimidos Orodispersíveis;51.19;https://www.drogal.com.br/mirtazapina-15mg-globo-30-comprimidos-orodispersiveis/p
7899852020570;Base Líquida Vult Mega Matte Cor V120 Efeito Blur 26ml;31.39;https://www.drogal.com.br/base-liquida-vult-mega-matte-cor-v120-efeito-blur-26ml/p
7891317103323;Betatrinta 5mg/ml + 2mg/ml Suspensão Injetável 1 Ampola de 1ml + Seringa Esterilizada com Sistema de Segurança;27.99;https://www.drogal.com.br/betatrinta-5mg-ml--2mg-ml-suspensao-injetavel-1-ampola-de-1ml--seringa-esterilizada-com-sistema-de-seguranca/p
7896007553624;Fralda Huggies Roupinha Supreme Care Máxima G 88 Unidades;105.49;https://www.drogal.com.br/fralda-huggies-roupinha-supreme-care-max-g-88-unidades/p
5000456028370;XigDuo XR 5mg/1000mg 60 Comprimidos Revestidos de Liberação Prolongada;207.79;https://www.drogal.com.br/xigduo-xr-5mg-1000mg-60-comprimidos-revestidos-de-liberacao-prolongada/p
4006000178912;Desodorante Antitraspirante Aerossol Masculino Nivea Men Derma Control Defende 200ml;20.45;https://www.drogal.com.br/desodorante-antitraspirante-aerossol-masculino-nivea-men-derma-control-defende-200ml/p
7898040329679;Floratil 250 6 Cápsulas;35.9;https://www.drogal.com.br/floratil-at-250mg-6-capsulas/p
7898074618442;Ursacol 300mg 30 Comprimidos;251.05;https://www.drogal.com.br/ursacol-300mg-30-comprimidos/p
3337875806923;Sérum Concentrado Antirrugas Para os Olhos La Roche-Posay Hyalu B5 15ml;218.69;https://www.drogal.com.br/serum-concentrado-antirrugas-para-os-olhos-la-roche-posay-hyalu-b5-15ml/p
7898593050792;Deslac Lactose Gotas 15ml;45.79;https://www.drogal.com.br/deslac-lactose-gotas-15ml/p
7896026171502;Sabonete Líquido Hidratante Fisiogel 400ml;105.65;https://www.drogal.com.br/sabonete-liquido-hidratante-fisiogel-400ml/p
7896026304306;Micardis HCT 40mg + 12,5mg 30 Comprimidos;199.81;https://www.drogal.com.br/micardis-hct-40mg-125mg-30-comprimidos/p
7891350033076;Desodorante Antitranspirante Aerossol Feminino Adidas Adipower 150ml;10.09;https://www.drogal.com.br/desodorante-aerosol-feminino-adidas-adipower-150ml/p
7897595601773;Sinvastacor 20mg 30 Comprimidos;10.09;https://www.drogal.com.br/sinvastacor20mgcaixacom30comprimidos/p
7898948648735;Suplemento Alimentar Ogestan Blues 30 Cápsulas;111.29;https://www.drogal.com.br/suplemento-alimentar-ogestan-blues-30-capsulas/p
7897337704120;Ezetrol 10mg caixa com 30 comprimidos;158.39;https://www.drogal.com.br/ezetrol-10mg-30-cpr/p
7896255766791;Creon 25.000ui 30 Cápsulas;139.49;https://www.drogal.com.br/creon25000ui30capsulas/p
