EAN;Produto;Preço (R$);Link
7898522372087;CERA QUENTE DEPILATóRIA ROSA EM TABLETES CORPORAL FACIAL DEPILFLAX DEPILAçãO PROFISSIONAL 1KG;45.9;https://www.drogaraia.com.br/cera-quente-depilatoria-rosa-em-tabletes-corporal-facial-depilflax-depilacao-profissional-1kg-1016536.html
7898290554500;LOWELL KEEPING LISS LISO MAGICO DUO HOME CARE E MASCARA CAPILAR 240G;239.9;https://www.drogaraia.com.br/lowell-keeping-liss-liso-magico-duo-home-care-e-mascara-capilar-240g-774163.html
8436026215517;Kin Orthonet Solução para Limpeza de Aparelho de Dente Móvel com 500ml;56.99;https://www.drogaraia.com.br/kin-orthonet-desincrus-solucao-desincrustante-aparelho-de-boca-removiveis-500ml.html
3607342292192;Homme David Beckham Eau de Toilette 75ml - Perfume Masculino;169.55;https://www.drogaraia.com.br/perfume-david-beckham-homme-75-ml-768060.html
1018070;BOLD TUBE (30G) TRUFA DE CHOCOLATE;9.8;https://www.drogaraia.com.br/bold-tube-30g-trufa-de-chocolate-1018070.html
7898665434475;ISOCRISP 60G NEUTRO VITAFOR;61.0;https://www.drogaraia.com.br/isocrisp-60g-neutro-vitafor-822383.html
7908238807749;BERçO LUCK VOYAGE CINZA MESCLA;822.9;https://www.drogaraia.com.br/berco-luck-voyage-cinza-mescla-698406.html
7898641073414;FRESH WHEY (450G) - SABOR: CHOCOLATE E AVELã;170.0;https://www.drogaraia.com.br/fresh-whey-450g-sabor-chocolate-e-avela-1015425.html
7899706239189;Esmalte Cremoso Colorama Fini 8ml - Vem, Vai ter Fini!;5.55;https://www.drogaraia.com.br/colorama-esmalte-cremoso-colecao-fini-vem-vai-ter-fini-8ml.html
7896609546741;BLUSH PAYOT RETINOL PêSSEGO;49.9;https://www.drogaraia.com.br/blush-payot-retinol-pessego-937930.html
7895750902536;Creatina Body Action 150g + Deca Testona Evolution 3000mg;168.7;https://www.drogaraia.com.br/creatina-3000mg-com-glicina-150g-deca-testona-evolution-731250.html
7898416830105;CREME PARA PENTEAR MILENA KIDS CACHOS 250ML;20.13;https://www.drogaraia.com.br/creme-para-pentear-milena-kids-cachos-250ml-672199.html
7896013569800;CREME PARA PENTEAR NOVEX DOCTOR RICINO 300ML;17.55;https://www.drogaraia.com.br/creme-para-pentear-novex-doctor-ricino-300ml-989077.html
7896025523432;ESCOVA MARCO BONI OVAL WOOD LINE MADEIRA REF:8078;60.94;https://www.drogaraia.com.br/escova-marco-boni-oval-wood-line-madeira-ref-8078-938821.html
8003670823537;ASPIRADOR NASAL PHYSIOCLEAN CHICCO VERDE;89.9;https://www.drogaraia.com.br/aspirador-nasal-physioclean-chicco-verde-897630.html
703387016243;EMBAIXADOR GUSTTAVO LIMA  EDC FOR HER 100ML;185.97;https://www.drogaraia.com.br/embaixador-gusttavo-lima-edc-for-her-100ml-765075.html
7899598013478;DIABO VERDE #PRE-WORKOUT 250G MANSÃO MAROMBA - BLACK ICE;62.99;https://www.drogaraia.com.br/diabo-verde-pre-workout-250g-mansao-maromba-black-ice-1011375.html
3605972454652;Polo Ralph Lauren Cologne Intense 59ml - Perfume Masculino;426.88;https://www.drogaraia.com.br/perfume-ralph-lauren-polo-cologne-intense-eau-de-parfum-masculino-volume-da-unidade-59-ml-980036.html
7898050663398;LEAVE-IN HIDRATAçãO MARAVILHOSA VEGANO G-PRó GRIFFUS 210ML;22.79;https://www.drogaraia.com.br/leave-in-hidratac-o-maravilhosa-vegano-g-pro-griffus-210ml-971986.html
4015630066834;Tiras accu chek guide para controle de glicemia 25 tiras;56.46;https://www.drogaraia.com.br/tiras-accu-chek-guide-para-controle-de-glicemia-25-tiras-889957.html
7898519771732;6X CURCUMIM+ CURCUMINA E COLáGENO TIPO II EM GOTAS 30ML NATALY;203.99;https://www.drogaraia.com.br/6x-curcumim-curcumina-e-colageno-tipo-ii-em-gotas-30ml-nataly-968292.html
7798448383146;Kit Braé Glow Shine Máscara Beauty Sleep E Mini Essential (3 Produtos);279.9;https://www.drogaraia.com.br/kit-brae-glow-shine-mascara-beauty-sleep-e-mini-essential-3-produtos-877885.html
7899468501333;CáLCIO DE OSTRAS 400MG (60 CAPS) - PADRãO: ÚNICO;27.9;https://www.drogaraia.com.br/calcio-de-ostras-400mg-60-caps-padrao-unico-882400.html
978895;CHUPETA ULTRA AIR DUPLA LISA VERDE - 6-18M - PHILIPS AVENT;74.99;https://www.drogaraia.com.br/chupeta-ultra-air-dupla-lisa-verde-6-18m-philips-avent-978895.html
7893454100647;Cetobeta Cetoconazol 20mg/g + Betametasona 0,64mg/g + Neomicina 2,5mg/g Pomada Dermatológica 30g;28.69;https://www.drogaraia.com.br/cetobeta-pomada-30g.html
7908622803982;FAIXA ABDOMINAL 4 GOMOS ELÁS. FORRADA TAM. P |M| G KELOGEL;144.9;https://www.drogaraia.com.br/faixa-abdominal-4-gomos-elas-forrada-tam-p-m-g-kelogel-763909.html
3614223111404;Nomade Chloé Eau De Parfum - Perfume Feminino 30ml;569.0;https://www.drogaraia.com.br/chloe-nomade-edp-30ml-704055.html
871331;Kit Enrich Shampoo, Condicionador, Máscara E Oil Reflections - Wella;253.99;https://www.drogaraia.com.br/kit-enrich-shampoo-condicionador-mascara-e-oil-reflections-wella-871331.html
