EAN;Produto;Preço (R$);Link
7896006225010;Cylocort 3 + 1mg pomada oftálmica bisnaga com 35g;35.59;https://www.drogal.com.br/cylocort-pda-oft-35g/p
7908236800322;Norvasc 5mg 30 Comprimidos;84.89;https://www.drogal.com.br/norvasc5mgcaixacom30comprimidos/p
7893454714868;Tylex 500mg+30mg 24 Comprimidos;75.99;https://www.drogal.com.br/tylex-500mg30mg-24-comprimidos/p
9786526104385;Livro Hot Wheels Mega Kit Para Ler, Colorir e Brincar 1 Unidade;19.99;https://www.drogal.com.br/livro-hot-wheels-mega-kit-para-ler-colorir-e-brincar-1-unidade/p
7896112408567;Novo B 150mg 30 Comprimidos Revestidos;80.49;https://www.drogal.com.br/novob-150mg-30-comprimidos-revestidos/p
7622300989316;Chocolate Lacta Bis Oreo 100,8g;8.45;https://www.drogal.com.br/chocolate-lacta-bis-oreo-1008g/p
75076696;Desodorante Dove Men+Care Stick Comfort Protection 72h Tecnologia Hidratante 45g;31.29;https://www.drogal.com.br/desodorante-dove-mencare-stick-comfort-protection-72h-tecnologia-hidratante-45g/p
7791293032481;Desodorante Antitranspirante Aerosol Rexona Invisible 72h 150ml;12.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-rexona-invisible-72h-150ml/p
7896094202047;Cebralat 100mg caixa com 60 comprimidos;78.99;https://www.drogal.com.br/cebralat-100mg-60-cpr/p
7500435127257;Absorvente Always Suave Com Abas Tamanho P 16 Unidades;8.25;https://www.drogal.com.br/absorvente-always-suave-com-abas-tamanho-p-16-unidades/p
7896658019005;Esalerg 5mg 30 Comprimidos Revestidos;105.95;https://www.drogal.com.br/esalerg-5mg-30-comprimidos-revestidos/p
3282770143935;Shampoo Anticaspa Darrow Doctar Plus 120ml;85.19;https://www.drogal.com.br/shampoo-anticaspa-darrow-doctar-plus-120ml/p
7891317004606;Hemitartarato De Zolpidem 5mg Eurofarma 30 Comprimidos;43.89;https://www.drogal.com.br/hemitartarato-de-zolpidem-5mg-eurofarma-30-comprimidos/p
7908079514493;Enxaguante Bucal Oral Nexter Menta Extra Forte 1L;17.99;https://www.drogal.com.br/enxaguante-bucal-oral-nexter-menta-extra-forte-1l/p
7898495605908;Loção Spray Queimalive Sun 50ml;23.39;https://www.drogal.com.br/locao-spray-queimalive-sun-50ml/p
7896342452187;Órtese de Punho Mercur com Tala Bilateral Tamanho M 1 Unidade;70.49;https://www.drogal.com.br/ortese-de-punho-mercur-com-tala-bilateral-tamanho-m-1-unidade/p
9786555527308;Livro Pais e Filhos: sem diálogo, as famílias morrem - Augusto Cury;9.99;https://www.drogal.com.br/livro-pais-e-filhos-sem-dialogo-as-familias-morrem---augusto-cury/p
7896637032575;Suplemento Alimentar Mag-B 30 Comprimidos Revestidos;88.99;https://www.drogal.com.br/suplemento-alimentar-mag-b-30-comprimidos-revestidos/p
7899547510928;Cabergolina 0,5mg 8 comprmidos (G) - Prati Donaduzzi;131.69;https://www.drogal.com.br/cabergolina05mg8comprmidosgpratidonaduzzi/p
7898593053014;DermUp Supreme Verisol Sabor Limão Siciliano 30 Sachês 5g Cada;125.79;https://www.drogal.com.br/dermup-supreme-verisol-sabor-limao-siciliano-30-saches-5g-cada/p
7891024032732;Creme Dental Colgate Máxima Proteção Anticáries mais Neutraçúcar 3 Unidades 70g Cada;20.5;https://www.drogal.com.br/creme-dental-colgate-maxima-protecao-anticaries-neutracucar-menta-3-unidades-70g/p
7908079503879;Mel Assiflora 340g;28.99;https://www.drogal.com.br/mel-assiflora-340g/p
7908079512444;Sérum Facial Zeta Skin Vitta C 30ml;39.99;https://www.drogal.com.br/serum-facial-zeta-skin-vitta-c-30ml/p
7500435196987;"Shampoo Pantene Pro-V Miracles Colágeno Hidrata &amp; Resgata 300ml";28.79;https://www.drogal.com.br/shampoo-pantene-colageno-300ml/p
7891350037807;Desodorante Antitranspirante Aerossol Masculino Bozzano Power Protection 150ml;8.99;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-masculino-bozzano-power-protection-150ml/p
7896714290874;Cloridrato de Tramadol 37,5mg + Paracetamol 325mg Neo Química 30 Comprimidos Revestidos;59.69;https://www.drogal.com.br/cloridrato-de-tramadol-paracetamol-375mg-325mg-neo-quimica-30-comprimidos-revestidos/p
80052487;Bombom Raffaello 30g;12.05;https://www.drogal.com.br/bombom-raffaello-30g/p
7896004788968;Colírio Legrand Solução Oftálmica 20ml;11.79;https://www.drogal.com.br/colirio-legrand-solucao-oftalmica-20ml/p
7891010974312;Antisséptico Bucal Listerine Cool Mint Refrescância Suave 500ml;16.59;https://www.drogal.com.br/antisseptico-bucal-listerine-cool-mint-refrescancia-suave-500ml/p
7894164003679;Seneben 350mg 20 Cápsulas;31.09;https://www.drogal.com.br/seneben-350mg-20-capsulas/p
7891150059788;"Máscara de Tratamento Love Beauty And Planet Manteiga de Murumuru &amp; Rosa 190g";27.19;https://www.drogal.com.br/mascara-de-tratamento-love-beauty-and-planet-manteiga-de-murumuru-rosa-190g/p
7896026172370;Suplemento Alimentar Beserol Cart 40mg 30 Cápsulas Gelatinosas Moles;52.09;https://www.drogal.com.br/suplemento-alimentar-beserol-cart-40mg-30-capsulas-gel-moles/p
4005900669261;Loção Deo-Hidratante Nivea Óleos Essenciais Flor de Cerejeira 400ml;19.99;https://www.drogal.com.br/locao-hidratante-nivea-oleos-essenciais-flor-de-cerejeira--oleo-de-jojoba-400ml/p
7896004710433;Rifamicina Sódica 10mg/ml Germed Spray Tópico 20ml;19.69;https://www.drogal.com.br/rifamicina-sodica-10mgml-germed-spray-topico-20ml/p
7896004777184;Cloridrato de Tramadol 100mg EMS 10 Comprimidos Revestidos de Liberação Prolongada;62.59;https://www.drogal.com.br/cloridrato-de-tramadol-100mg-ems-10-comprimidos-revestidos-de-liberacao-prolongada/p
7897076922380;Glicazida 30mg Ranbaxy 30 Comprimidos;7.09;https://www.drogal.com.br/glicazida-30mg-ranbaxy-30-comprimidos/p
7894650005712;Loção Repelente Off Kids 200ml;23.89;https://www.drogal.com.br/locao-repelente-off-kids-200ml/p
7896978201340;Sabonete Antibacteriano Biofleur Biobac Limpeza Profunda 180g;3.29;https://www.drogal.com.br/sabonete-antibacteriano-biofleur-biobac-limpeza-profunda-180g/p
7899824400386;Suplemento Alimentar Flenus 22,25mg 30 Comprimidos Revestidos;104.69;https://www.drogal.com.br/flenus-30-cpr-rev/p
8429420243385;Sérum Facial Anti-Idade Isdinceutics Salicylic Renewal 30ml;189.25;https://www.drogal.com.br/serum-facial-anti-idade-isdinceutics-salicylic-renewal-30ml/p
7899838831992;Fita Kinésio Multilaser Muscle Fix 5X500cm Rolo Bege HC041;47.29;https://www.drogal.com.br/fita-kinesio-multilaser-muscle-fix-5x500cm-rolo-bege-hc041/p
9001616802935;Chupeta Mam Air 16+ Meses Cor Verde e Nude 2 Unidades;93.65;https://www.drogal.com.br/chupeta-mam-air-18-meses-cor-cinza-e-amarela-2-unidades/p
7896658036347;Levofloxacino 750mg Aché 5 Comprimidos;50.89;https://www.drogal.com.br/levofloxacino-750mg-ache-5-comprimidos/p
7896770982256;Roupa Íntima Tena Pants Noturna G/EG 24 Unidades;111.99;https://www.drogal.com.br/roupa-intima-tena-pants-noturna-geg-24-unidades/p
7891150097957;Shampoo Baby Dove Hidratação Glicerinada com Camomila Para Cabelos Claros 400ml;19.99;https://www.drogal.com.br/shampoo-baby-dove-hidratacao-glicerinada-com-camomila-para-cabelos-claros-400ml/p
7896044953562;Desodorante Antitranspirante Aerossol Giovanna Baby Candy 150ml;12.89;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-giovanna-baby-candy-150ml/p
7891058021948;Urbanil 10mg caixa com 20 comprimidos;17.89;https://www.drogal.com.br/urbanil-10mg-20-cpr-b1/p
7891008123975;Chocolate ao Leite Garoto 80g;11.05;https://www.drogal.com.br/chocolate-ao-leite-garoto-80g/p
7891150055193;Condicionador Dove Brilho + Óleo Micelar 200ml;13.69;https://www.drogal.com.br/condicionador-dove-brilho--oleo-micelar-200ml/p
7896004753317;Meciclin 150mg 16 Cápsulas;80.19;https://www.drogal.com.br/meciclin-150mg-16-capsulas/p
7891142207593;Olzicar Anlo 20mg + 5mg 30 Comprimidos Revestidos;46.84;https://www.drogal.com.br/olzicar-anlo-20mg-5mg-30-comprimidos-revestidos/p
7896094926066;Suplemento Alimentar Vitasay A-Z Homem 90 Comprimidos Revestidos;49.79;https://www.drogal.com.br/suplemento-alimentar-vitasay-a-z-homem-90-comprimidos-revestidos/p
7897595637505;Levofloxacino 750mg Sandoz 5 Comprimidos Revestidos;48.89;https://www.drogal.com.br/levofloxacino-750mg-sandoz-5-comprimidos-revestidos/p
7908079510068;Loção Hidratante Suave Sveda Care 400ml;12.99;https://www.drogal.com.br/sveda-care-locao-hidratante-suave-400ml/p
7891037744509;Creme Dental em Gel Close Up Liquifresh Ice 100g;6.89;https://www.drogal.com.br/creme-dental-em-gel-close-up-liquifresh-ice-100g/p
7896009498459;Advil 400mg 20 Cápsulas Líquidas;48.49;https://www.drogal.com.br/advil-400mg-20-capsulas-liquidas/p
7899852021102;Esmalte Vult 5Free Soleil Pôr do Sol Efeito Gel 8ml;6.29;https://www.drogal.com.br/esmalte-vult-5free-soleil-por-do-sol-efeito-gel-8ml/p
7896112407881;Suplemento Alimentar DTN-fol 400mcg + 10mg 90 Cápsulas Gelatinosa Moles;147.79;https://www.drogal.com.br/dtn-fol-400mcg-10mg-90-capsulas-gelatinosa-moles/p
7896306622854;"Bala Recheada Peccin It&apos;s Coffee 100g";6.05;https://www.drogal.com.br/bala-recheada-peccin-its-coffee-100g/p
7898966230813;Brinquedo Para Montar Balde Blocos Escolares 30 Peças;35.75;https://www.drogal.com.br/brinquedo-para-montar-balde-blocos-escolares-30-pecas/p
7896671693909;Condicionador Antirresíduo Flores e Vegetais Vinagre de Maçã 310ml;25.45;https://www.drogal.com.br/condicionador-antirresiduo-flores-e-vegetais-vinagre-de-maca-310ml/p
9786526111567;Livro Sinoc Mega Kit Para Ler, Colorir e Brincar 1 Unidade;19.99;https://www.drogal.com.br/livro-sinoc-mega-kit-para-ler-colorir-e-brincar-1-unidade/p
7500435248068;Shampoo Pantene Biotinamina B3 Antiqueda e Nutrição 510ml;27.99;https://www.drogal.com.br/shampoo-pantene-biotinamina-b3-antiqueda-e-nutricao-510ml/p
7898430191893;Diost 2mg 30 Comprimidos;48.89;https://www.drogal.com.br/diost-2mg-30-comprimidos/p
7896006216827;Luvis S 60 Cápsulas Gelatinosas;186.89;https://www.drogal.com.br/luviss60capsulasgelatinosas/p
7897411602205;Lixiana 60mg 30 Comprimidos Revestidos;122.09;https://www.drogal.com.br/lixiana-60mg-30-comprimidos-revestidos/p
7894650937730;Desinfetante Aerossol Lysoform Lavanda 360ml;29.29;https://www.drogal.com.br/desinfetante-aerossol-lysoform-lavanda-360ml/p
7899706178273;Protetor Solar Anti-idade La Roche-Posay Anthelios AE-Pigmentation Morena FPS50 40g;122.35;https://www.drogal.com.br/protetor-solar-anti-idade-la-roche-posay-anthelios-ae-pigmentation-morena-fps50-40g/p
7899706159333;Loção de Limpeza  Cerave Hidratante  Pele Normal a Seca 200ml;64.39;https://www.drogal.com.br/locao-de-limpeza-cerave-hidratante-pele-normal-a-seca-200ml/p
7899420506932;Cod Par 500/30mg 36 Comprimidos;70.39;https://www.drogal.com.br/cod-par-50030mg-36-comprimidos/p
4005808555321;"Protetor Solar Nivea Sun Protect &amp; Hidrata FPS30 125ml";51.45;https://www.drogal.com.br/protetor-solar-nivea-sun-protect-hidrata-fps30-125ml/p
7896070605497;Rovamicina 1,5 MUI 16 Comprimidos Revestidos;97.49;https://www.drogal.com.br/rovamicina-15-mui-16-comprimidos-revestidos/p
7898747480338;Roll-On Kids Mix de Óleo Thérapi Tábata Equilíbrio Noturno 10ml;39.9;https://www.drogal.com.br/roll-on-kids-mix-de-oleo-therapi-tabata-equilibrio-noturno-10ml/p
7898747480314;Roll-On Kids Mix de Óleo Thérapi Zé Lelé Tranquilidade e Relaxamento 10ml;39.9;https://www.drogal.com.br/roll-on-kids-mix-de-oleo-therapi-ze-lele-tranquilidade-e-relaxamento-10ml/p
7509546674841;Escova de Dente Colgate Recyclean 2 Unidades;32.45;https://www.drogal.com.br/escova-de-dente-colgate-recyclean-2-unidades/p
7896094917798;Suplemento Alimentar Ofolato Fer 90 Comprimidos;198.19;https://www.drogal.com.br/suplemento-alimentar-ofolato-fer-90-comprimidos/p
7896331703443;Resfenol 20 Cápsulas;17.29;https://www.drogal.com.br/resfenol-20-capsulas/p
7896015521646;Sal de Fruta Eno Sabor Abacaxi 2 Sachês 5g Cada;4.94;https://www.drogal.com.br/sal-de-fruta-eno-sabor-abacaxi-2-saches-5g-cada/p
;;;https://www.drogal.com.br/suplemento-alimentar-lavitan-calciod3-60-comprimidos/p
7891350039405;Esmalte Cremoso Risquè Bio Branco Lírio Branco 9ml;13.39;https://www.drogal.com.br/esmalte-cremoso-risque-bio-branco-lirio-branco-9ml/p
7898087340385;Creme Hidratante Dersani 200ml;62.69;https://www.drogal.com.br/creme-hidratante-dersani-200ml/p
7896382706721;Cymbalta 30mg 30 cápsulas em gel dura microganuladas de liberação retardada;95.29;https://www.drogal.com.br/cymbalta-30mg-30-caps-c1/p
7896342452651;Andador Dobrável Mercur;283.09;https://www.drogal.com.br/andador-dobravel-mercur/p
7891317488727;Leg 0,5 mg/ml Xarope Sabor Tutti-frutti 100ml + Seringa Dosadora;75.19;https://www.drogal.com.br/leg-05-mg-ml-xarope-sabor-tutti-frutti-100ml--seringa-dosadora/p
7908079503923;Spray de Própolis Premium Assiflora Sabor Menta 30ml;14.99;https://www.drogal.com.br/spray-de-propolis-premium-assiflora-sabor-menta-30ml/p
7891317025571;Trok Creme Dermatológico 30g;36.49;https://www.drogal.com.br/trok-creme-dermatologico-30g/p
7896342414123;Órtese para Joelho Mercur Ajustavél Tamanho Único 1 Unidade;129.95;https://www.drogal.com.br/ortese-para-joelho-mercur-ajustavel-tamanho-unico-1-unidade/p
7891317016128;Zap 2,5mg 30 Comprimidos;69.79;https://www.drogal.com.br/zap-25mg-30-comprimidos/p
7898079009559;DIU Andalan Classic Cu380Ag 1 Dispositivo Intrauterino;86.99;https://www.drogal.com.br/diu-de-cobre-andalan-classic-cu-380-1-dispositivo-intrauterino/p
7896004754949;Cloridrato de Duloxetina 30mg EMS 30 Cápsulas Duras de Liberação Retardada;53.99;https://www.drogal.com.br/cloridrato-de-duloxetina-30mg-ems-30-capsula-duras-de-liberacao-retardada/p
7891182020091;Retoque Instantâneo Spray Koleston Castanho Claro 100ml;45.65;https://www.drogal.com.br/retoque-instantaneo-spray-koleston-castanho-claro-100ml/p
7908615088105;Refil Shampoo Anticaspa DS Vichy Dercos Cabelos Secos 200g;76.45;https://www.drogal.com.br/refil-shampoo-anticaspa-ds-vichy-dercos-cabelos-secos-200g/p
;;;https://www.drogal.com.br/protetor-solar-neutrogena-sun-fresh-radiance-fps60-200ml/p
7896061951619;"Lenços De Papel Softy&apos;s  50 Unidades";5.49;https://www.drogal.com.br/lencosdepapelsofty-s50unidades/p
7898430194559;Suplemento Alimentar Para O Casal Tentantes 30 Comprimidos Revestidos + 30 Cápsulas Moles;203.49;https://www.drogal.com.br/suplemento-alimentar-para-o-casal-tentantes-30-comprimidos-revestidos-30-capsulas-moles/p
7509546662619;Enxaguante Bucal Colgate Natural Extracts Citrus 250ml;20.25;https://www.drogal.com.br/enxaguante-bucal-colgate-natural-extracts-citrus-250ml/p
7791293032498;Desodorante Antitranspirante Aerosol Rexona Bamboo 72h 150ml;12.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-rexona-bamboo-72h-150ml/p
7891317477271;Montelucaste de Sódio 5mg Eurofarma 30 Comprimidos Mastigável;58.41;https://www.drogal.com.br/montelucaste-de-sodio-5mg-eurofarma-30-comprimidos-mastigavel/p
7896222720221;Preservativo Camisinha Jontex Confort Plus 6 Unidades;22.29;https://www.drogal.com.br/preservativo-jontex-confort-plus-6-unidade/p
7908079505484;Enxaguante Bucal Perionex Oral Nexter Sem Álcool 250ml;15.99;https://www.drogal.com.br/enxaguantebucalperionexsemalcooloralnexter250ml/p
7896004774237;Suplemento Alimentar Cenevit Zinco + Imunidade Sabor Laranja 10 Comprimidos Efervescentes;6.79;https://www.drogal.com.br/suplemento-alimentar-cenevit-zinco--imunidade-sabor-laranja-10-comprimidos-efervescentes/p
7891058021702;Suplemento Alimentar Targifor Imunidade A-Z 60 Cápsulas;88.99;https://www.drogal.com.br/suplemento-alimentar-targifor-imunidade-a-z-60-capsulas/p
7896112408888;Maleato de Fluvoxamina 100mg Biolab 30 Comprimidos Revestidos;207.19;https://www.drogal.com.br/maleato-de-fluvoxamina-100mg-biolab-30-comprimidos-revestidos/p
7894900030013;Refrigerante Fanta Laranja Lata 350ml;4.65;https://www.drogal.com.br/refrigerante-fanta-laranja-lata-350-ml/p
7908733201769;Suplemento Alimentar Resfben Xarope Adulto Sabor Menta 120ml + Copo Dosador;14.9;https://www.drogal.com.br/suplemento-alimentar-resfben-xarope-adulto-sabor-menta-120ml-copo-dosador/p
3337871324001;Desodorante Roll-on 72h Vichy Stress Resist 50ml;190.39;https://www.drogal.com.br/desodorante-roll-on-72h-vichy-stress-resist-50ml/p
8903855083049;Seizla 100mg 30 Comprimidos Revestidos;123.59;https://www.drogal.com.br/seizla-100mg-30-comprimidos-revestidos/p
7896770982393;Kit Absorvente para Incontinência Urinária Tena Lady Discreet Normal 16 Unidades + Necessaire Exclusiva;35.38;https://www.drogal.com.br/kit-absorvente-para-incontinencia-urinaria-tena-lady-discreet-normal-16-unidades-necessaire-exclusiva/p
7896004703565;Dexametasona 1mg/ml EMS 120ml;12.09;https://www.drogal.com.br/dexametasona-1mg-ml-ems-120ml/p
7896658018800;Bravan HCT 80mg + 12,5mg 30 Comprimidos Revestidos;66.29;https://www.drogal.com.br/bravan-hct-80mg--125mg-30-comprimidos-revestidos/p
7891025112655;Fórmula Infantil Aptamil RR 400g;59.99;https://www.drogal.com.br/formula-infantil-aptamil-rr-400g/p
7891058005672;Prednisona 20mg Medley 30 Comprimidos;45.71;https://www.drogal.com.br/prednisona-20mg-30-cpr-g-mdl/p
7896261000117;Tegretol CR 200mg caixa com 20 comprimidos desintegração lenta;34.08;https://www.drogal.com.br/tegretol-cr-200mg-20-cpr-c1/p
7896015593216;Sal de Fruta Eno Sabor Tônica 100g;20.9;https://www.drogal.com.br/sal-de-fruta-eno-sabor-tonica-100g/p
7896658034787;Rubia 75mcg 84 Comprimidos Revestidos;98.69;https://www.drogal.com.br/rubia-75mcg-84-comprimidos-revestidos/p
7896094920644;Suplemento Alimentar Gestamax Plus 30 Cápsulas Gelatinosas Moles;90.99;https://www.drogal.com.br/suplemento-alimentar-gestamax-plus-30-capsulas-gelatinosas-moles/p
3282770153460;Gel de Limpeza Actine Peles Oleosas e Acneicas 60g;29.45;https://www.drogal.com.br/gel-de-limpeza-actine-peles-oleosas-e-acneicas-60g/p
7891058001643;Suplemento Alimentar Targifor Cewin Infantil Solução Gotas Sabor Laranja 20ml;23.59;https://www.drogal.com.br/suplemento-alimentar-targifor-cewin-infantil-solucao-gotas-sabor-laranja-20ml/p
4005900945693;Hidratante Facial Nivea Acne Control 50g;58.19;https://www.drogal.com.br/hidratante-facial-nivea-acne-control-50g/p
7899706237932;"Tintura Imédia Excellence L&apos;oréal Paris Sem Amônia 7U Louro Universal";36.99;https://www.drogal.com.br/tintura-imedia-excellence-loreal-paris-sem-amonia-7u-louro-universal/p
7894916502856;Deflaimmun 6mg 20 Comprimidos;50.89;https://www.drogal.com.br/deflaimmun-6mg-20-comprimidos/p
7896112409267;Doss 10.000UI 8 Cápsulas Gelatinosas Moles;35.09;https://www.drogal.com.br/doss-10000ui-8-capsulas-gelatinosas-moles/p
7891033517503;Leave In Capilar Eudora Siàge Cauterização dos Lisos 100ml;56.25;https://www.drogal.com.br/leave-in-capilar-eudora-siage-cauterizacao-dos-lisos-100ml/p
7891317013608;Carbolitium 300mg 60 Comprimidos Revestidos;53.29;https://www.drogal.com.br/carbolitium-300mg-60-comprimidos-revestidos/p
7891317031169;Afetus 25mg 30 Comprimidos Revestidos;65.59;https://www.drogal.com.br/afetus-25mg-30-comprimidos-revestidos/p
7896004713366;Acetilcisteína 40mg/ml Ems Sabor Framboesa 120ml + Copo Dosador;30.89;https://www.drogal.com.br/acetilcisteina-40mg-ml-ems-sabor-framboesa-120ml--copo-dosador/p
7896004708454;Piroxicam 20mg Germed 10 Cápsulas;14.83;https://www.drogal.com.br/piroxicam-20mg-germed-10-capsulas-dura/p
7500435145152;Creme Dental Oral-B Kids Spiderman 50g;9.55;https://www.drogal.com.br/creme-dental-oral-b-kids-spiderman-50g/p
7791293051659;"Desodorante Corporal Aerossol para Peitos, Coxas, Pés e Mais Dove All Body Deo Lavanda &amp; Camomila 150ml";29.95;https://www.drogal.com.br/desodorante-corporal-aerossol-para-peitos-coxas-pes-e-mais-dove-all-body-deo-lavanda-camomila-150ml/p
7898040329167;Suplemento Alimentar Cartigen II 40mg 90 Comprimidos;250.39;https://www.drogal.com.br/suplemento-alimentar-cartigen-ii-40mg-90-comprimidos/p
7896658017704;Axonium 10mg 30 Comprimidos;139.19;https://www.drogal.com.br/axonium-10mg-30-comprimidos/p
0300652439259;Systane UL Lubrificante Oftálmico Estéril 10ml;73.81;https://www.drogal.com.br/systane-ul-lubrificante-oftalmico-esteril-10ml/p
7899852018140;Batom Matte Vult Lips Avelã 3,8g;23.85;https://www.drogal.com.br/batom-matte-vult-lips-avela-38g/p
75076719;Desodorante Dove Men+Care Stick Invisible Dry 72h Tecnologia Hidratante 45g;31.29;https://www.drogal.com.br/desodorante-dove-mencare-stick-invisible-dry-72h-tecnologia-hidratante-45g/p
7896004726694;Suavicid Creme Dermatológico 15g;86.09;https://www.drogal.com.br/suavicid-creme-dermatologico-15g/p
7896004821436;Sitglu 100mg 30 Comprimidos Revestidos;83.93;https://www.drogal.com.br/sitglu-100mg-30-comprimidos-revestidos/p
7891350034066;Esmalte Risqué Coloridos Cremoso Ver De Verdade 8ml;6.49;https://www.drogal.com.br/esmalte-risque-coloridos-cremoso-ver-de-verdade-8ml/p
7908079515186;Esponja para Banho Flock Baby Estrela 1 Unidade;6.99;https://www.drogal.com.br/esponja-para-banho-flock-baby-estrela-1-unidade/p
